,scan_1,scan_2,scan_3,scan_4,scan_5,scan_6,scan_7,scan_8,scan_9,scan_10,real,timestamp
2.0,0.4669591924413586,0.4301264669909173,0.4091002049334962,0.38556604467385014,0.4088996665016533,0.397163866539016,0.5073427849850353,0.4029053670407619,0.414595935776544,0.4043051417496596,0.4091853566921848,2021-08-04 02:00:00
3.0,0.4223286131529692,0.4394959703862076,0.4124897878343217,0.435875791469908,0.7765051068833453,0.3954844945066027,0.5569324238900454,0.3855385944052041,0.3732743405140855,0.37202783239727905,0.5945380458395488,2021-08-04 03:00:00
4.0,0.37476966359596176,0.4486395415773743,0.36404574786463134,0.3878882226631536,0.8432217776526341,0.3752197733407935,0.8195321516521714,0.38522557888619496,0.3739400484681702,0.43542232698521455,0.7495351113809008,2021-08-04 04:00:00
5.0,0.3530515533532996,0.3892161670543581,0.3743466989968622,0.3127743090140993,0.4552964379063126,0.4329205842579212,0.4286533311263619,0.39359406469139563,0.3743766794581177,0.4480902642162864,0.5428338755252707,2021-08-04 05:00:00
6.0,0.3168612496630515,0.3827383314459745,0.37293416274815067,0.2529620115513169,0.3773615440363557,0.4286458063911147,0.287565596665011,0.4372942257750922,0.35727091724606613,0.3074123626104079,0.54740581463448,2021-08-04 06:00:00
7.0,0.3415137750835584,0.3631521889019013,0.4059413134571778,0.30467041897126024,0.2703227681206059,0.3261102095286943,0.35545150656040003,0.32127120697769185,0.3215999185198104,0.12232817682805228,0.4495205769321199,2021-08-04 07:00:00
8.0,0.1878058763322699,0.3800058944701739,0.3735464814605834,0.16020136002768628,0.1905829908646249,0.3288908461294285,0.16433907526329058,0.2785884967671012,0.2976848776025861,0.2266734034108653,0.3737063271875414,2021-08-04 08:00:00
9.0,0.23594504297721597,0.48144866978746226,0.16750485510182003,0.21382949159420098,0.2772298815218778,0.31904735612325963,0.28237820705294553,0.25643010806433936,0.2498709667589077,0.28726045410843204,0.3259435635903508,2021-08-04 09:00:00
10.0,0.332056280890335,0.671308967651674,0.2774368518591069,0.30711595619785786,0.37136595371943104,0.29894370371103657,0.11196723928138819,0.27392153861348467,0.276559545405197,0.3210936091167349,0.3530503105669718,2021-08-04 10:00:00
11.0,0.330325923830387,0.7063486474333481,0.3579078869629341,0.35744295143501575,0.41978396774527393,0.42644473574479935,0.3994306879581542,0.4504514222432094,0.3949139061994274,0.2831384282558968,0.3661420015645908,2021-08-04 11:00:00
12.0,0.25640417041802255,0.46033054821953434,0.40648006078849863,0.3772423663435817,0.387666493152356,0.40842709579394,0.4087170875609617,0.3867754978452457,0.449893507005505,0.36029584359805616,0.4286187571336357,2021-08-04 12:00:00
13.0,0.30810459960132697,0.5137640302034702,0.36938463999817284,0.35720639067000964,0.5311790349000083,0.46082084863187844,0.38403092906486924,0.41845242790743536,0.4257854139614264,0.43308393240282034,0.4553664177286076,2021-08-04 13:00:00
14.0,0.3488544320474883,0.5749025164446706,0.2842222061008285,0.44668017612140354,0.6014003086258172,0.6503660504768437,0.4531280870909274,0.27746061185196974,0.5266934834317629,0.46506004109084864,0.1819734361574337,2021-08-04 14:00:00
15.0,0.3795058911711108,0.24850191996507603,0.3507088333583733,0.28413043046867065,0.3798045574726624,0.4308352483264078,0.14747410447201334,0.2924195296412432,0.3212715673431799,0.5195621475217463,0.2822226592056496,2021-08-04 15:00:00
16.0,0.5963584870933635,0.3339335653634691,0.33688349621325303,0.39566946957245075,0.4524152206626464,0.3840926778818172,0.4007658378792651,0.22211639991365856,0.39701804513054106,0.4566662670912643,0.355444219777965,2021-08-04 16:00:00
17.0,0.5853587202420947,0.48197169025672987,0.27895813122223656,0.42747183936146155,0.4676281917390199,0.5051202325535807,0.5688782161224716,0.5055688292650604,0.5240800339096152,0.5015063649410184,0.7459442475644114,2021-08-04 17:00:00
18.0,0.3956179837976582,0.42162204721368113,0.30231513404851684,0.43262799429752746,0.46763290720593864,0.40967396311989296,0.5460707168080073,0.4120021013788884,0.4599141355129592,0.6255223109822898,0.4945987423426967,2021-08-04 18:00:00
19.0,0.4121164179914735,0.4069249952536664,0.3764503437836855,0.4209788817642756,0.41089675666502823,0.3842887237549658,0.6075871666066501,0.4788684265602252,0.45881882070605795,0.393634120510871,0.495169433199246,2021-08-04 19:00:00
20.0,0.5259215728647564,0.41759763468668487,0.3242939327058175,0.408003564812324,0.49886613317493916,0.39504799149192954,0.45002583445255834,0.3727062037353006,0.3955215505897598,0.35395103007017625,0.4777195449862564,2021-08-04 20:00:00
21.0,0.5599577009601721,0.47002096949199795,0.41025565490214366,0.38662146699041455,0.36305296108256047,0.3362314168818919,0.40611207173574004,0.4138534857191497,0.4888557197187937,0.37925462221731215,0.5845520183647036,2021-08-04 21:00:00
22.0,0.48797425747722983,0.6110625751621511,0.5118549503590465,0.4217959864613576,0.4034542510006302,0.40568562185018225,0.4117770127053902,0.4210373315192156,0.4500494626731172,0.41087247451298364,0.8423803152265448,2021-08-04 22:00:00
23.0,0.5208276777442931,0.4415984120080578,0.40928528876751497,0.37605948895572694,0.3959445785425302,0.3860134688305429,0.40908326301990927,0.4034913847264874,0.4025083468135344,0.4079733228386051,0.6352024349476546,2021-08-04 23:00:00
0.0,0.48731870001476146,0.4197323367366237,0.4882228643568556,0.35764286591654465,0.3867150104787942,0.41336633306003495,0.3768034172360809,0.42027388626833856,0.4479254190669289,0.4128716844555218,0.73155728069013,2021-08-05 00:00:00
1.0,0.39719295176933783,0.3958152371484566,0.8196771939783887,0.3785448306938871,0.38449324968616366,0.43812438728001907,0.3680786863050576,0.4490496807176011,0.4366672733312797,0.4382631614986649,0.561685910561842,2021-08-05 01:00:00
2.0,0.45572968107002276,0.4449811291545333,0.6259900136602207,0.5826084856875313,0.36999890268692304,0.4410176766907161,0.3585466009357678,0.6314463647920242,0.4535240000677828,0.4713104790744086,0.5858366071466741,2021-08-05 02:00:00
3.0,0.48267910171325706,0.4505344947417196,0.7815660077985189,0.5079600590865496,0.4749951704040417,0.5050190574828308,0.4083435311685668,0.6789602492769877,0.5336266425599865,0.48271576021069545,0.4964989077789225,2021-08-05 03:00:00
4.0,0.471835045309222,0.4131956686123948,0.5471018787784372,0.48680500250371317,0.3454342797291263,0.4805026988863318,0.5022193973821252,0.7910828237204401,0.3939432751653706,0.4779602647240228,0.4794529917452881,2021-08-05 04:00:00
5.0,0.41161143081787077,0.47691343875437436,0.45185735185785253,0.5577219318170942,0.4426990808677229,0.5613519411540727,0.48226183599515693,0.8176856229997179,0.4085023498268813,0.48736437595149074,0.5202285328328924,2021-08-05 05:00:00
6.0,0.5631965458155254,0.5186876399022371,0.42996235060518695,0.42441829914326584,0.4248287621675667,0.5144787337574336,0.39852704890544544,0.46249497990451993,0.39819817819744513,0.4183090926791647,0.4485288145447084,2021-08-05 06:00:00
7.0,0.40487174137342113,0.3811741284699387,0.3093332854396421,0.3223453648996386,0.38681616738134206,0.43108619095019207,0.3709609732340879,0.34100781476781,0.3866994638796688,0.1717803013090276,0.3908291903029579,2021-08-05 07:00:00
8.0,0.3243675331579565,0.3278578457007392,0.4506915719959688,0.2582632496593324,0.2731693577660482,0.3781189312465814,0.34818054889513433,0.3338000523589201,0.22175315333006732,0.28980476859395315,0.4006078819460771,2021-08-05 08:00:00
9.0,0.35826430077010146,0.30837322023716923,0.3901208572398291,0.3475222965514435,0.29070767246790585,0.3840310548944607,0.39369800127556154,0.3679071827562308,0.3670399684429693,0.3526756412365909,0.217719630483014,2021-08-05 09:00:00
10.0,0.31176661604537154,0.2903463935166143,0.2686324003006517,0.27290599459129333,0.36598638613398954,0.3551959331823791,0.43965478728333807,0.3349301065006249,0.33512950923635504,0.33420919804863236,0.3181035109243481,2021-08-05 10:00:00
11.0,0.17630928212927371,0.3384168875898941,0.3438002777353226,0.37266773384474394,0.39322294850979345,0.6708040340822796,0.5917400508252025,0.3853565432923154,0.3377025419749949,0.4385783899242912,0.4376985127839027,2021-08-05 11:00:00
12.0,0.34493628576833624,0.2977028425103919,0.2762436511494633,0.3784982359197112,0.44819265342463815,0.2636207635968675,0.5234190288543927,0.3446656324830104,0.30849854496855195,0.42932872910866593,0.5376634591133133,2021-08-05 12:00:00
13.0,0.30240683002391766,0.17039202872383713,0.24163408004164186,0.3230232720960636,0.2618071752094044,0.13643688691433087,0.22803630569392455,0.13661641535341443,0.12004376621802731,0.34088694212141174,0.5555921291685013,2021-08-05 13:00:00
14.0,0.39899340151146256,0.20618255910625743,0.2589186030014318,0.24103154521585649,0.19785342160523348,0.22208864765201933,0.35715328061983,0.35879203352290373,0.3266818407877108,0.7249988087358797,0.5418827240976887,2021-08-05 14:00:00
15.0,0.29545618087345854,0.36925211808279956,0.5721635972665183,0.29978257004929665,0.35495003011812026,0.3330350688679033,0.6492153029502077,0.680122457843423,0.3531568687884976,0.5121161948425409,0.5917807692143277,2021-08-05 15:00:00
16.0,0.4120473100908585,0.5835526279474016,0.7709843112427361,0.3530089591441498,0.3650920964694295,0.5976745915173569,0.37779085616771446,0.72222113525093,0.4177725948694441,0.521672464076406,0.6991027115296652,2021-08-05 16:00:00
17.0,0.2975202800471263,0.5540095151735371,0.667660130324193,0.29153097872586253,0.5932390936668929,0.5269899073019094,0.526086222907246,0.47577312521264203,0.4266649762221451,0.5800992392404589,0.4944822530105546,2021-08-05 17:00:00
18.0,0.4078990372054932,0.5250859347096853,0.49201331977353413,0.33743700669067733,0.686650644257235,0.6217824923679914,0.5589964092352624,0.6867134081656222,0.5655610427522451,0.6450671186275516,0.4934359864402143,2021-08-05 18:00:00
19.0,0.5568368363790612,0.605523677870279,0.5282398318113873,0.47501624175794044,0.6514395786476375,0.5269658050903403,0.5653724475544425,0.5622861927443689,0.5603162334517872,0.46043854865086087,0.5244670345877133,2021-08-05 19:00:00
20.0,0.46521483301165656,0.48901013812322924,0.5191099488472953,0.5846564804587535,0.5193557824522977,0.6991286321386009,0.4655905427588359,0.6489873902492251,0.39776926849695754,0.5991355001405759,0.8368080640541709,2021-08-05 20:00:00
21.0,0.543053431928308,0.374665129401441,0.48516765646170784,0.4262608474083021,0.3712806356205825,0.761097654434163,0.44635651114325403,0.7342100909778201,0.7528430715570705,0.6326601472126046,0.5612349151658425,2021-08-05 21:00:00
22.0,0.3653094618783584,0.3574277364241267,0.5409224895822748,0.5369019879347522,0.3978876413177961,0.599033257659112,0.42618378740961216,0.5930519915523974,0.49777015310870404,0.5352485766946974,0.6180624724807312,2021-08-05 22:00:00
23.0,0.38803835403233794,0.44730767327318766,0.4641835723752552,0.6911785064545932,0.5364801055147321,0.6336393995084671,0.48146886539852113,0.4628659722959349,0.4719853805552057,0.5560641582581659,0.6222838748840451,2021-08-05 23:00:00
0.0,0.5691035725613725,0.4607254301532191,0.45877615654038034,0.5045497171514219,0.4459779547970005,0.47314557782862504,0.3825030141830077,0.45945059097842267,0.37944697100525926,0.47202059660697,0.4952250060916439,2021-08-06 00:00:00
1.0,0.5965032616512794,0.5882630171012598,0.3908243574820337,0.40670040888996306,0.44962959780814227,0.4716514377778637,0.40390380610266924,0.4403430146819214,0.47689851509845405,0.5880082307628792,0.5735528605077653,2021-08-06 01:00:00
2.0,0.46439289520895805,0.4932957182084359,0.41665371806942536,0.41380458116644264,0.4349879743399948,0.45479256422004016,0.4418684296373354,0.4493305828521564,0.403615183746501,0.5905034570593668,0.4876200695088639,2021-08-06 02:00:00
3.0,0.4905091606862559,0.445965497906792,0.4555350447297996,0.46182956981972434,0.45184394258412675,0.38551593106057336,0.44758536444022906,0.44883150714684633,0.3144621398179781,0.6285558610859974,0.5221970956751467,2021-08-06 03:00:00
4.0,0.5861317210023087,0.4758656733559549,0.4530372933625672,0.42866890685426645,0.5974291658886206,0.4836518731070409,0.4561655711783883,0.5465456635189282,0.45618288051002276,0.5531668499558792,0.4805879612015715,2021-08-06 04:00:00
5.0,0.5661914774358775,0.5086154826423026,0.5277771769303322,0.17489775351774065,0.46596149041002083,0.4554607614714073,0.6371512277255915,0.5154247463923382,0.419530664332076,0.5024631408917354,0.4864722755389501,2021-08-06 05:00:00
6.0,0.7398846149801629,0.48654202845821765,0.4823538495912144,0.16942043137877075,0.40563598478895874,0.5845332858919904,0.49696604052660637,0.38982025473304016,0.28016890950339857,0.5173953388996118,0.5742582087574328,2021-08-06 06:00:00
7.0,0.5158735521060397,0.4580517091259773,0.7628260120436362,0.2627467046093364,0.3825545735738652,0.4714201028490266,0.46784754230154824,0.41354089972822916,0.375353720882609,0.5336651500169274,0.4010930760450911,2021-08-06 07:00:00
8.0,0.35510518479760017,0.2895608175108819,0.28441160879299304,0.305429895803893,0.28860390701989685,0.41060559070511055,0.3461421985447925,0.3299975580657686,0.2714763193957218,0.3312215827138551,0.4259726324879129,2021-08-06 08:00:00
9.0,0.3596470941846983,0.7315931300604134,0.3094333553553172,0.11809566872598559,0.31150076178489206,0.371843814785779,0.31079421527919493,0.34942290459559816,0.1433830284622917,0.3372623670854648,0.3455073591334048,2021-08-06 09:00:00
10.0,0.4390140853295264,0.44439325441352195,0.13879239333295962,0.1224112886259724,0.3273085920863548,0.36436387168667805,0.4375466382402421,0.6344617875445399,0.3437067919090879,0.2588469080569885,0.4188528900041465,2021-08-06 10:00:00
11.0,0.4230595112215169,0.4623705893704389,0.370209862485924,0.11954458766931367,0.2324715656961994,0.4239684308082302,0.46133354330611576,0.39157073627149225,0.42310648229775927,0.32406950583831173,0.1835294771445792,2021-08-06 11:00:00
12.0,0.3801874912553984,0.49312878196598053,0.3267178546233496,0.3202405448998259,0.4032865282458113,0.39901111458200583,0.38703008140995177,0.3852935312936316,0.4271890340529699,0.411760736120121,0.2269703796483519,2021-08-06 12:00:00
13.0,0.38930671692462443,0.49839672358301,0.2327724857979461,0.3041889120985017,0.3755353076809309,0.37389827981667134,0.33449827233830365,0.31043536018962836,0.5414361259873907,0.24478223098662524,0.3179154180577701,2021-08-06 13:00:00
14.0,0.44599802682526923,0.4764431960499331,0.39027525858611106,0.30427850879886714,0.4168560962802053,0.504752403947833,0.38036649445652204,0.4029501493577317,0.44408177316102887,0.38355641342297936,0.2697102087403334,2021-08-06 14:00:00
15.0,0.5109558236448473,0.4147327431799139,0.474464635954338,0.5714423453566261,0.46687616004830335,0.3490244495341253,0.4227471634039841,0.7508960997393715,0.6105410403754201,0.2956656912957015,0.3938386761682064,2021-08-06 15:00:00
16.0,0.41583246222943726,0.6102458831316646,0.36025362808896544,0.5743462971917875,0.6656684454448073,0.3279523100022651,0.4202024711723866,0.6596082893454032,0.4601980570544959,0.48785560517704135,0.5329632748678007,2021-08-06 16:00:00
17.0,0.5444151845359463,0.5889018469544512,0.5107364569938229,0.5986637739179884,0.3704460329206363,0.43042825909027893,0.46538062576588923,0.7627809162166328,0.4428113238755316,0.4571678308885302,0.5891431942443583,2021-08-06 17:00:00
18.0,0.5260511923613445,0.6637102503836882,0.5370666863175635,0.5263424750415627,0.47196605019045246,0.441064180277635,0.6265923413205008,0.5287054735456804,0.5719471020604949,0.5195550888873621,0.6689864786877957,2021-08-06 18:00:00
19.0,0.7628398866588582,0.5482292079310465,0.6053342409626037,0.4700926164776377,0.41859736001176623,0.7467538516637764,0.725933167599036,0.5097259844907642,0.5443596466760542,0.505350439537564,0.6299123230751474,2021-08-06 19:00:00
20.0,0.6503298779994396,0.6330775565355181,0.4600851600325106,0.4452061878967922,0.5005110508802052,0.6196293482902748,0.463204722071886,0.7060775545667181,0.5090174374226439,0.8367986514538228,0.6298140018039816,2021-08-06 20:00:00
21.0,0.7214004608279861,0.6762956756137035,0.564447735630234,0.3263610534020232,0.5667975261714573,0.451581831706274,0.5143553196628032,0.7105857801497302,0.3950873536728902,0.6875521358527473,0.6506474241964375,2021-08-06 21:00:00
22.0,0.6476690183085522,0.42052817964325184,0.5068182786307198,0.4839107454286859,0.6372971786761367,0.38751052654566337,0.6655579164620421,0.6890757103132252,0.3983456315063311,0.6055511439776314,0.5506514852924204,2021-08-06 22:00:00
23.0,0.44567080131949843,0.3723498461346588,0.3909172113568199,0.43252838250708037,0.6339496345421402,0.4403404373638563,0.5585038274451166,0.4334940761932168,0.3992878656593173,0.5011743622683759,0.6117100633958458,2021-08-06 23:00:00
