charge_power_0,charge_power_1,charge_power_2,charge_power_3,charge_power_4,final_load_0,final_load_1,final_load_2,final_load_3,final_load_4,baseload_0,baseload_1,baseload_2,baseload_3,baseload_4,prices,carbon_intensity,co2_eval,co2_eval_no_batt,price_eval,price_eval_no_batt
-1.5348782463944421,0,0,-0.0630500749999983,-1.5249166666666718,3.6580550869388886,9.918212917625624e-08,0.0,0.0,0.0,5.19293333333333,9.918212890625013e-08,1.0041991869608576e-07,0.0630500749999981,1.5249166666666665,0.54,0.2217600739992676,0.8112105887676015,1.5037329466774028,1.9753498005053498,3.661686148285103
-1.538594088466442,0,0,-0.7734000249999924,-0.9473302175843581,2.3932892448669,0.0,1.0274251316388927e-07,0.0,1.3147697824156426,3.93188333333333,9.752909342447929e-08,1.0274251302083345e-07,0.7734000249999992,2.2621000000000007,0.22,0.2180475630119629,0.8085332568062227,1.519221005523424,0.8157730086055123,1.532824382893086
0,0,0,-2.2049742033082884,-0.0,1.89485,0.0,0.0,0.5879591300250444,1.2252500000000004,1.89485,9.918212890625013e-08,9.860992431640641e-08,2.792933333333333,1.22525,0.22,0.2063346791623535,0.7651011909087533,1.2200638765209948,0.8157730086055099,1.300867376847585
0,0,0,-1.0227908699749586,-0.0,1.3533666666666697,0.0,0.0,1.7650591300250416,0.5896333333333335,1.35336666666667,9.918212890625013e-08,1.0003050168355317e-07,2.78785,0.5896333333333336,0.22,0.1926318486711425,0.7142902851986328,0.9113124196605726,0.8157730086055098,1.0407870438267794
0.0,0,0,-0.6362492033082883,0.0,1.7904499999999999,0.0,0.0,1.3536507966917117,0.5639583333333331,1.79045,9.918212890625013e-08,9.983380635579437e-08,1.9899,0.5639583333333329,0.22,0.1794455383181152,0.665394666702746,0.7795667832073954,0.8157730086055098,0.9557478771168391
0.0,0,0,1.8152422643384676,0,0.964333333333335,9.918212917625624e-08,9.983777982114367e-08,2.2354255976718007,0.5083000000000002,0.964333333333335,9.918212890625013e-08,9.98377799987794e-08,0.4201833333333332,0.5083000000000001,0.22,0.1649591791411132,0.6116783902956417,0.3122375164281125,0.8157730086055099,0.41641971045104703
0,1.552953050566545,0,0.17833921369642436,0,0.9697833333333339,1.552953149748674,9.991327942771022e-08,0.6055892136964243,0.5797333333333334,0.969783333333334,9.918212890625013e-08,9.991327921549485e-08,0.4272499999999999,0.5797333333333331,0.22,0.1573014365639648,0.5832830280170651,0.3109482677364206,0.8157730086055099,0.4348887104676565
0,0.24923322600961878,1.3046862054691004,0.011089499013817394,0,0.9800333333333331,0.24923332519174768,1.3046863058194804,0.4696561656804841,0.7044499999999996,0.980033333333333,9.918212890625013e-08,1.0035037994384777e-07,0.4585666666666667,0.7044499999999998,0.22,0.1590283751489258,0.5896866184040223,0.340805791094236,0.8157730086055098,0.47147104389715183
0,0.0,0,2.0138589309296417,0,0.9736833333333328,9.91821273998994e-08,9.991327942771022e-08,2.438475597596308,0.29589999999999783,0.973683333333333,9.918212890625013e-08,9.991327921549489e-08,0.4246166666666664,0.2959,0.22,0.1568993387729492,0.5817920256319269,0.26581889098706835,0.8157730086055099,0.37272404380098967
0.5936099671771307,0,0,0.7508323969991169,0,2.0124599671771306,9.918212868420552e-08,0.0,1.1841657303324504,0.5114333333333336,1.41885,9.918212890625013e-08,9.97424125671388e-08,0.4333333333333335,0.5114333333333334,0.22,0.1573835227626953,0.5835874084957164,0.3719943487680645,0.8157730086055096,0.5199957104300659
0,0.02604990030924259,0.03541656721433,0,0,1.758633333333338,0.0,0.0,0.629299999984106,0.3073833333333331,1.7586333333333368,-0.0260499003092447,-0.03541656721433,0.6292999999841054,0.3073833333333332,0.22,0.1679024746179199,0.4525503382095886,0.4525503382095883,0.592969666663171,0.5794470438079842
0.0,0.1169332425435384,0.15314989500045773,0,0,0.983150000000002,0.0,0.0,1.30266666730245,-0.21289999999999765,0.983150000000002,-0.1169332425435384,-0.1531498950004577,1.3026666673024498,-0.2128999999999998,0.22,0.1787227368083496,0.4085274106224349,0.4085274106224349,0.45604166680653996,0.3966233765468603
0.1322166666666683,0.14224556263457783,0.3121999387105307,2.220446049250313e-16,0.8576087691909671,0.0,0.07889560230742942,0.0,0.5782833348592122,-0.26084123080904703,-0.1322166666666662,-0.0633499603271484,-0.3121999387105307,0.578283334859212,-1.1184500000000002,0.22,0.2031152252260742,0.13348304783643447,0.11745814980441413,0.08719429539867082,0
0.2520666666666702,0,0.6269665751139324,0,0.3809876867754812,0.0,0.45608334910074877,0.0,0.907233337148031,-0.9669789798911851,-0.2520666666666702,0.456083349100749,-0.6269665751139324,0.9072333371480308,-1.3479666666666663,0.22,0.2138146144506836,0.2914970316444664,0.2914970316444664,0.08719429539867084,0
0.439300000000002,0.0,0.7685833315531414,0.0,0.5097043694638488,0.0,1.2065666666666672,0.0,0.3855666702270506,-1.1957956305361515,-0.4393000000000022,1.206566666666667,-0.7685833315531414,0.3855666702270504,-1.7055000000000002,0.22,0.2155149753793945,0.34312857690136284,0.3431285769013627,0.0871942953986646,0
0.2669333333333319,1.0235710295183729,1.2674,-0.0,1.8158833333333328,0.0,0.23007103969089937,0.0,0.166266666666667,0.0,-0.2669333333333319,-0.7934999898274735,-1.2674,0.1662666666666674,-1.8158833333333328,0.22,0.2312306065280761,0.09164540823100659,0.038445942178734954,0.0871942953986646,0
1.066097139114053,0.97675,1.6135405672435101,0.0162499979654944,2.0557666666666665,0.37661380578072307,0.0,0.019723900576843312,0.0,0.0,-0.6894833333333299,-0.97675,-1.5938166666666669,-0.0162499979654944,-2.0557666666666665,0.22,0.2402374281679687,0.09521515126133331,0,0.0871942953986646,0
1.2682166666666683,0.0,0.5027999999999997,0.0344666534423829,1.4049877063575658,0.0,0.5550000000000015,0.0,0.0,-0.15866229364243514,-1.2682166666666683,0.555000000000001,-0.5027999999999997,-0.0344666534423829,-1.56365,0.22,0.2455476162016601,0.13627892699192173,0.13627892699192162,0.0871942953986646,0
0.4060647588299664,-0.34956666666666697,-1.0,0.0366166544596349,0.0,-0.3689852411700316,0.0,2.334049999999995,0.0,-0.607783333333332,-0.775049999999998,0.349566666666667,3.334049999999998,-0.0366166544596349,-0.6077833333333333,0.22,0.2436962609633789,0.5687992579015734,0.8976836084890516,0.2986019136092589,0.49811666935221377
1.2819500000000008,-1.4338333333333328,-0.16023524117003562,0.0640499944051118,0,0.0,0.0,0.8416980921632979,-1.6653345369377348e-16,0.5155833333333337,-1.281949999999998,1.4338333333333328,1.0019333333333336,-0.0640499944051118,0.515583333333334,0.22,0.2456527640541992,0.3334199337726712,0.7250072851913609,0.2986019136092589,0.3531770012308759
1.0,-1.1282500000000015,-1.746081150000006,0.5181999989827473,-0.00847075783669704,-0.007133333333330549,0.0,0.4895021833333302,0.0,0.8749125754966359,-1.007133333333332,1.1282499999999995,2.235583333333332,-0.518199998982747,0.883383333333333,0.54,0.2490760769194336,0.3398430754203431,1.0578800651601665,0.7329319697681833,1.4698170005493163
0.3184833333333339,-0.37603335164388074,-2.9184436499999933,0.4649833267211918,-0.5828415911700409,0.0,0.0,0.08248968333333973,0.0,1.274791742163292,-0.318483333333334,0.3760333516438807,3.000933333333333,-0.4649833267211918,1.8576333333333328,0.54,0.247514030543457,0.3359461962064402,1.295636948814897,0.7329319697681812,2.4036120134582513
-1.0,0.5077068963212078,0.6471493613287439,3.2612801348363973e-16,-1.0,0.937816666666667,-0.12664304925577796,-5.286808186818922e-07,-0.026733329900105574,0.5728416666666669,1.937816666666667,-0.6343499455769858,-0.6471498900095626,-0.0267333299001059,1.572841666666667,0.54,0.2499685324682617,0.3776170466442835,0.877554111580807,0.7329319697681812,1.189309590637207
-1.0,0.0753165678660074,0.032133232786258,-0.10318337842638567,-2.177968574503371,0.5487166666666699,0.0,0.0,0.0,0.8085647588299618,1.54871666666667,-0.0753165678660074,-0.032133232786258,0.1031833784263858,2.986533333333333,0.54,0.2512759870454101,0.34105222989006734,1.165526925508467,0.7329319697681812,2.446731131998027
-3.418110365969013,0,0,-0.1325167116666655,-2.0613750764898904,1.2696729673643279,9.918212917625624e-08,1.0210673018207217e-07,0.0,0.08760825684344269,4.68778333333334,9.918212890625013e-08,1.0210673014322929e-07,0.1325167116666655,2.148983333333333,0.54,0.2456024326176757,0.3333516198487589,1.7116730007576342,0.7329319697681802,3.7634131329959875
-0.412545634030987,0,0,-2.266483429568439,-2.220446049250313e-16,3.627037699302339,9.918212917625624e-08,1.0388692217588869e-07,-9.912363573380711e-08,1.258433333333333,4.03958333333333,9.918212890625013e-08,1.0388692220052093e-07,2.266483333333333,1.258433333333333,0.22,0.2378348357280273,1.1619352487978354,1.7991016631615557,1.0748036500478395,1.6641900446751903
0,0,0,-0.8869956355529025,-0.0,2.9468999999999994,0.0,1.0380065695869689e-07,0.3920210311137648,1.5465499999999999,2.9469,9.918212890625013e-08,1.0380065905337697e-07,1.2790166666666674,1.54655,0.22,0.2148102522128906,1.0494492866697638,1.2399850641599546,1.0748036496811726,1.26994271132288
-0.0,0,0,-1.5110457333333325,0,2.2459,9.918212917625624e-08,9.938908362983057e-08,0.5301042682479709,2.109466666666666,2.2459,9.918212890625013e-08,9.93890855170322e-08,2.04115,2.109466666666666,0.22,0.1966851073596191,0.9608994143919845,1.2580996063669267,1.0748036493668869,1.4072337103523336
0,0.21951077377849515,0,0.4512307172931844,0,0.9128833333333333,0.21951087296062405,0.0,2.3833057172931853,0.29008333333333347,0.912883333333333,9.918212890625013e-08,9.918212890625013e-08,1.9320750000000009,0.2900833333333334,0.22,0.1755839986604004,0.6682346422848991,0.5504631866298891,0.8372723165225047,0.6897092103068035
0,1.9904229984943431,0,0.2606100595024217,0,0.8333499999999994,1.990423097676472,9.974158299286273e-08,0.6904100595024216,0.29159999999999986,0.833349999999999,9.918212890625013e-08,9.974158274417289e-08,0.4297999999999999,0.2915999999999997,0.22,0.1702522162810058,0.6479430341758555,0.26469966713009635,0.8372723165225047,0.34204504376321626
0.8843840293356366,1.2628243940154062,0,0.09425796807160647,0,1.6936840293356357,1.2628244931975352,9.964903213699472e-08,0.5568079680716064,0.2924666666666669,0.809299999999999,9.918212890625013e-08,9.964903195699065e-08,0.4625499999999999,0.2924666666666667,0.22,0.1580840378002929,0.6016335842467384,0.24729352649699413,0.8372723165225048,0.3441497104095218
0,0,2.2269330581230915,0,0,0.8260499999999986,9.918212917625624e-08,2.2269331577383475,0.422366666666667,0.3304333333333336,0.826049999999999,9.918212890625013e-08,9.961525599161797e-08,0.4223666666666666,0.3304333333333332,0.22,0.1569343742145996,0.5972582138212157,0.24777586792686357,0.8372723165225047,0.3473470437354244
0,0,0.9620193880686363,1.274080338473499,0.0,0.8205666666666662,9.921391797007573e-08,0.9620194858997266,1.7062636718068325,0.31693333333333307,0.820566666666666,9.921391805013033e-08,9.783109029134129e-08,0.4321833333333333,0.3169333333333332,0.22,0.1608464944743652,0.612146895604891,0.25247809329550186,0.8372723165225048,0.34533037668323496
0,0,0.1793164857311076,0,0,1.21383333333333,0.16690005621910053,1.6246165340347114,0.5109833333333338,0.28945000000000043,1.21383333333333,0.1669000562191009,1.4453000483036038,0.5109833333333335,0.28945,0.22,0.1677028653454589,0.6382407570693365,0.6081688686085517,0.8372723165225047,0.797822689661661
-0.7340333333333332,0,-2.1229114320530607,-0.049755310978780276,0,0.0,0.35581666666666667,0.5309885679469399,2.6521113556402023,0.26686666666666703,0.7340333333333332,0.3558166666666666,2.6538999999999997,2.7018666666189826,0.2668666666666666,0.22,0.1690094340007324,0.6432132741815936,1.134473008897957,0.8372723165225047,1.4767463333228428
0,0,0,0,0.0657885317878468,0.3814166666666674,0.2804166666666674,1.0421333333333331,0.9562500006675725,-0.1998948015455143,0.381416666666667,0.2804166666666672,1.0421333333333334,0.9562500006675728,-0.2656833333333334,0.22,0.1827238922165527,0.48608514359465876,0.48608514359465876,0.5412708104735198,0.5267973334801995
0.0,0,0,0,0.49514999999999976,-0.34548333333333403,0.11305000000000032,1.0777833333333335,0.32011666793823235,0.0,-0.3454833333333321,0.1130500000000001,1.0777833333333335,0.3201166679382327,-0.4951499999999998,0.22,0.200148591244873,0.30241451419594306,0.3024145141959431,0.25640266694641106,0.14746966694641161
0,0.06435000254311858,0,0.0,1.169716666666667,-0.7001833333333325,0.185033335876452,0.314516666666667,0.20063333079020218,0.0,-0.7001833333333322,0.1206833333333334,0.314516666666667,0.2006333307902023,-1.169716666666667,0.22,0.2059944713198242,0.14423389557694974,0.13097815082365072,0,0
0,0.5164687154703066,0.27665000000000006,0.8360812945750536,1.681383333333333,-1.16271666666667,0.3271687154703071,0.0,0.8355479511963515,0.0,-1.1627166666666624,-0.1892999999999995,-0.2766500000000005,-0.0005333433787022,-1.681383333333333,0.22,0.2118523943952636,0.2463243098366112,0,0,0
2.2797000000000014,1.4813333333333327,0.6490833333333339,0.021700006103515967,1.629933333333333,0.0,0.0,0.0,0.0,0.0,-2.2796999999999987,-1.4813333333333327,-0.6490833333333339,-0.0217000061035159,-1.629933333333333,0.22,0.2260206937766113,0,0,0,0
2.495883333333335,0.45475,0.4377166666666663,0.0112833251953121,1.6782166666666671,0.0,0.0,0.0,0.0,0.0,-2.495883333333335,-0.45475,-0.4377166666666663,-0.0112833251953121,-1.6782166666666671,0.22,0.2279598660207519,0,0,0,0
